Invoice_No,OBD_No,Billing_Date,Billing_Amount,IOD_Date,Delivery_Days
6924021,31967075,2023-09-28,22.4138,2023-10-24,23
3469376,15624378,2023-09-28,38.4941,2023-11-22,52
1865277,71342489,2023-09-28,59.2192,2023-11-21,53
2015337,21160947,2023-09-28,38.1864,2023-11-02,33
8671957,51203973,2023-09-28,3.15836,2023-09-29,4
1457567,83018096,2023-09-28,2.44596,2023-09-29,2
9452615,57990755,2023-09-28,51.6164,2023-11-19,48
3363089,63094995,2023-09-28,45.6577,2023-11-17,49
6270869,91170992,2023-09-28,58.485,2023-11-22,53
2502649,31948303,2023-09-28,17.6994,2023-09-29,2
5792011,78614233,2023-09-28,18.6516,2023-09-29,1
6464893,44204327,2023-09-28,3.36687,2023-09-29,1
3150877,10357389,2023-09-28,19.306,2023-09-29,2
1689025,56600900,2023-09-28,64.8179,2023-11-18,49
7275637,54942577,2023-09-28,36.3739,2023-10-10,11
6478510,48242277,2023-09-28,42.3085,2023-10-27,25
8600893,83834823,2023-09-29,59.0538,2023-11-23,53
8610341,43453525,2023-09-29,4.23085,2023-09-30,3
2154254,12093972,2023-09-29,90.5005,2023-11-20,48
5097740,49246971,2023-09-29,41.9756,2023-10-02,3
1597156,75271974,2023-09-29,98.5507,2023-11-20,50
9939366,57486185,2023-09-29,79.4955,2023-11-19,48
6849358,19068358,2023-09-29,67.1609,2023-11-18,45
8897047,22419779,2023-09-29,1.57918,2023-09-30,4
4793494,13082569,2023-09-29,50.7702,2023-11-19,47
9833191,86422978,2023-09-29,52.7476,2023-09-30,1
4813975,68821582,2023-09-29,25.6826,2023-09-30,1
2107057,37095431,2023-09-29,12.5616,2023-09-30,2
2130757,80638891,2023-09-29,65.2953,2023-11-23,54
2072227,19833562,2023-09-29,64.732,2023-11-18,48
4696718,47509920,2023-09-29,3.2782,2023-09-30,4
1526460,43847289,2023-09-29,48.9192,2023-10-25,24
2509059,52049592,2023-09-29,30.0121,2023-11-16,44
7007098,77689649,2023-09-29,17.4329,2023-09-30,2
9526867,28321839,2023-09-29,10.4902,2023-09-30,4
9104718,17758935,2023-09-30,23.8557,2023-10-14,11
3239261,83836456,2023-09-30,36.3853,2023-11-08,36
5439229,89531389,2023-09-30,46.629,2023-11-22,52
6969693,23857676,2023-09-30,15.8574,2023-10-01,2
3780716,53234102,2023-09-30,1.65336,2023-10-01,2
9546884,25967429,2023-09-30,13.2323,2023-10-01,3
8442622,80799102,2023-09-30,24.9843,2023-10-01,2
4323637,34147877,2023-09-30,14.1318,2023-10-01,0
1620682,93279478,2023-09-30,35.9133,2023-11-07,35
3089825,22842443,2023-09-30,28.2636,2023-11-17,46
4461382,28550136,2023-09-30,49.7442,2023-11-24,51
3239368,64013039,2023-09-30,19.4619,2023-10-01,4
4697461,85031984,2023-09-30,34.742,2023-10-12,8
6257955,50777653,2023-09-30,71.3643,2023-10-18,15
9278147,33077059,2023-09-30,5.24512,2023-10-01,3
2292642,19043872,2023-09-30,53.8678,2023-11-21,49
8817371,11067974,2023-09-30,84.9575,2023-10-03,1
9370928,65572620,2023-09-30,124.038,2023-11-21,48
2609151,44471921,2023-09-30,17.7696,2023-10-01,0
1609681,63283709,2023-10-01,75.1934,2023-11-22,50
6551591,99246477,2023-10-01,63.6544,2023-11-20,50
6557607,31376399,2023-10-01,73.3788,2023-11-20,50
6463291,42404610,2023-10-01,27.2003,2023-10-19,14
9792431,76779917,2023-10-01,54.957,2023-11-22,48
3487789,37668202,2023-10-01,22.7679,2023-10-16,15
9705337,56256721,2023-10-01,12.4002,2023-10-02,1
4633878,30089599,2023-10-01,13.9887,2023-10-02,1
4319050,88280734,2023-10-01,17.9566,2023-10-02,1
5585454,87402122,2023-10-01,10.7918,2023-10-02,1
9985927,35482265,2023-10-01,24.9843,2023-10-02,0
7841207,49032705,2023-10-01,5.92319,2023-10-02,2
9509903,89614817,2023-10-01,51.3652,2023-11-08,36
3362392,17063059,2023-10-01,28.0572,2023-10-02,4
2954443,89575745,2023-10-01,0.7851,2023-10-02,1
1952169,79535276,2023-10-01,30.5745,2023-10-02,1
1358087,71217460,2023-10-01,26.9339,2023-10-10,7
1038580,29164667,2023-10-01,21.3235,2023-10-02,3
4386445,81950173,2023-10-01,13.5387,2023-10-02,2
2382787,59908025,2023-10-01,100.25,2023-11-21,49
5711201,38389345,2023-10-01,18.0573,2023-10-02,2
2710898,51193532,2023-10-01,11.0002,2023-10-02,1
6950750,86546634,2023-10-02,46.4878,2023-11-25,51
7528301,63400889,2023-10-02,18.8424,2023-10-03,1
3706725,48656152,2023-10-02,9.47508,2023-10-03,4
7639677,68585780,2023-10-02,60.3476,2023-11-26,53
8557614,37748106,2023-10-02,54.5609,2023-11-22,50
2164886,51876625,2023-10-02,67.1609,2023-11-22,50
4007598,24363501,2023-10-02,2.48004,2023-10-03,1
3741953,63935610,2023-10-02,11.0543,2023-10-03,2
9240986,40751303,2023-10-02,52.9025,2023-11-21,46
1809831,42911376,2023-10-02,41.0428,2023-10-09,2
2431391,77895372,2023-10-02,5.90076,2023-10-03,4
4482787,80601355,2023-10-02,18.3447,2023-10-03,0
7181837,57499299,2023-10-02,33.2056,2023-10-10,6
2613437,75184646,2023-10-02,29.8493,2023-11-06,31
3340792,43138697,2023-10-02,48.5174,2023-11-25,52
2209670,59967612,2023-10-02,29.0487,2023-10-11,7
3082554,50531531,2023-10-02,38.1579,2023-11-10,37
7903232,97961019,2023-10-02,23.6877,2023-10-28,24
9900451,85603667,2023-10-02,44.0008,2023-11-24,49
1905691,33776348,2023-10-02,59.8405,2023-11-23,48
7487003,18840266,2023-10-02,19.5677,2023-10-03,2
1929824,46447632,2023-10-02,57.4801,2023-10-19,16
3396435,26782946,2023-10-02,13.2115,2023-10-03,3
9924096,85994104,2023-10-03,47.8617,2023-11-26,49
9451057,94357216,2023-10-03,34.0695,2023-11-17,44
7541014,76840523,2023-10-03,3.32056,2023-10-04,3
1912573,29358839,2023-10-03,52.6736,2023-11-18,45
1785485,51787337,2023-10-03,53.3868,2023-11-26,53
9039716,75014761,2023-10-03,34.5132,2023-10-30,27
8091596,68940344,2023-10-03,61.1743,2023-11-25,51
9093231,16517633,2023-10-03,5.61145,2023-10-04,3
6597610,10443315,2023-10-03,14.6213,2023-10-04,3
2925626,83089925,2023-10-03,20.5293,2023-11-21,47
5486069,93165529,2023-10-03,54.4817,2023-11-27,52
2432675,70024904,2023-10-03,33.0902,2023-10-26,23
9537520,51124145,2023-10-03,76.0885,2023-11-23,48
8379384,31254118,2023-10-03,38.0271,2023-11-25,53
1084742,64651149,2023-10-03,6.8139,2023-10-04,3
4573483,61619094,2023-10-03,1.57918,2023-10-04,4
1640737,64551201,2023-10-03,1.12229,2023-10-04,1
8897884,98213623,2023-10-03,51.7956,2023-11-26,53
8313089,62474261,2023-10-03,5.90076,2023-10-04,3
8019922,55356359,2023-10-03,64.5677,2023-11-22,48
1481563,51669155,2023-10-03,26.9339,2023-10-05,2
9433651,23704972,2023-10-03,61.149,2023-10-12,6
6641778,26119462,2023-10-04,36.0602,2023-11-23,47
9269280,35032163,2023-10-04,47.4062,2023-11-25,51
5424184,24961979,2023-10-04,65.5811,2023-11-28,54
8628891,22304198,2023-10-04,44.0008,2023-11-27,50
4425186,21056969,2023-10-04,23.0862,2023-11-15,39
2191383,80905413,2023-10-04,16.2397,2023-10-31,26
5966141,71532475,2023-10-04,59.0634,2023-11-26,53
4500091,47628906,2023-10-04,69.2747,2023-11-25,48
7189439,36933626,2023-10-04,54.1018,2023-11-24,47
9665455,60185378,2023-10-04,21.5836,2023-11-01,26
1762252,57123077,2023-10-04,8.97832,2023-10-05,3
2404119,60169427,2023-10-04,21.3235,2023-10-05,0
4756028,25184381,2023-10-04,2.3553,2023-10-05,1
2323049,43635675,2023-10-04,37.4765,2023-10-19,12
4901860,17613758,2023-10-04,53.6233,2023-11-23,45
7559723,57399804,2023-10-04,33.5804,2023-11-15,41
9058517,72955024,2023-10-04,27.4785,2023-10-24,18
4964394,35379284,2023-10-04,4.21029,2023-10-05,2
2014393,74543341,2023-10-04,33.8598,2023-10-08,3
4661217,26553535,2023-10-04,81.7668,2023-11-24,48
8433595,43562485,2023-10-04,3.60882,2023-10-05,1
2645243,41825487,2023-10-04,14.9246,2023-10-05,0
9042525,12235323,2023-10-04,51.6253,2023-11-14,40
5144610,76015507,2023-10-04,21.1542,2023-10-05,0
1215612,34167042,2023-10-05,52.2399,2023-11-06,28
3861029,38337282,2023-10-05,12.4344,2023-10-06,2
3311547,27464823,2023-10-05,54.4817,2023-11-24,48
8493210,83062286,2023-10-05,63.4627,2023-11-27,51
5448505,24163029,2023-10-05,10.7468,2023-10-06,1
8832119,99171529,2023-10-05,19.6692,2023-11-21,45
8286382,52651808,2023-10-05,43.4274,2023-11-25,49
4384051,97805700,2023-10-05,40.7856,2023-11-28,52
5289121,90104974,2023-10-05,24.6253,2023-10-23,16
9087774,88483924,2023-10-05,62.4608,2023-11-27,50
8965487,31311258,2023-10-05,42.1029,2023-11-26,49
3561552,47241089,2023-10-05,33.0672,2023-10-10,4
2422018,28029509,2023-10-05,11.4279,2023-10-06,2
1349706,80292258,2023-10-05,86.6566,2023-11-24,48
9548432,76238574,2023-10-05,9.0852,2023-10-06,1
3096069,85962313,2023-10-05,67.3374,2023-11-24,50
7503458,58962238,2023-10-05,20.3898,2023-10-06,2
2541308,47957945,2023-10-05,3.93384,2023-10-06,0
1876771,98637717,2023-10-05,15.8987,2023-10-06,1
9736208,76889143,2023-10-05,62.8277,2023-11-27,50
7938030,53131238,2023-10-05,45.7962,2023-11-26,49
8134214,67189553,2023-10-05,81.9272,2023-11-28,53
5098576,99717427,2023-10-05,31.8779,2023-11-29,54
4374754,51837852,2023-10-05,48.1481,2023-11-28,51
4475171,12512414,2023-10-06,63.4627,2023-11-30,52
4662454,35280582,2023-10-06,30.5847,2023-10-07,0
9253243,74030858,2023-10-06,10.7918,2023-10-07,2
7244193,83182080,2023-10-06,12.4922,2023-10-07,1
6777920,70151314,2023-10-06,14.9425,2023-10-07,3
8663029,39137582,2023-10-06,130.835,2023-11-29,50
9442639,72701968,2023-10-06,57.7711,2023-10-19,13
9658470,50379612,2023-10-06,39.994,2023-11-29,53
6409746,15067887,2023-10-06,5.09745,2023-10-07,0
7427269,23809073,2023-10-06,56.6934,2023-11-27,49
7987471,21492085,2023-10-06,88.6609,2023-11-28,49
6065517,87197424,2023-10-06,52.0808,2023-11-30,51
1240710,41810973,2023-10-06,18.9502,2023-10-07,3
1394888,98663392,2023-10-06,48.5051,2023-11-26,51
5643235,58278366,2023-10-06,86.6566,2023-11-25,47
3119933,45286047,2023-10-06,74.9529,2023-11-26,47
3954860,64294421,2023-10-06,35.2052,2023-10-19,11
4382135,15879578,2023-10-06,1.5702,2023-10-07,1
4394336,27705074,2023-10-06,12.3126,2023-10-07,1
5823034,92662200,2023-10-06,11.8439,2023-10-07,0
8098339,32038057,2023-10-06,20.008,2023-10-27,19
3716216,90291052,2023-10-07,39.0956,2023-11-27,46
7896246,86577050,2023-10-07,22.3204,2023-10-16,8
3621744,92357034,2023-10-07,41.6103,2023-12-01,52
8650572,60090149,2023-10-07,3.9255,2023-10-08,2
9032452,27376441,2023-10-07,61.1694,2023-11-17,41
1827509,74543371,2023-10-07,46.3209,2023-11-29,48
7444104,47347708,2023-10-07,73.6904,2023-11-26,49
4900855,48958131,2023-10-07,37.6848,2023-10-22,12
3895425,80885469,2023-10-07,46.5504,2023-11-28,47
3889875,47427169,2023-10-07,19.6275,2023-10-08,3
7579839,74482820,2023-10-07,11.8464,2023-10-08,2
4748948,29245768,2023-10-07,51.7956,2023-11-29,50
1536003,86680961,2023-10-07,71.546,2023-11-30,51
4394402,17073005,2023-10-07,12.3452,2023-10-08,3
4350161,60173377,2023-10-08,46.629,2023-12-02,54
7134091,58863529,2023-10-08,47.106,2023-12-02,51
6847756,88050455,2023-10-08,40.4118,2023-11-28,46
4115765,19574576,2023-10-08,34.5444,2023-10-10,0
6067049,68964116,2023-10-08,22.0136,2023-10-09,3
8934503,73802021,2023-10-08,40.2691,2023-11-28,49
8375413,36882000,2023-10-08,19.0136,2023-11-14,34
1119903,90307392,2023-10-08,79.4955,2023-11-29,49
9415785,79296719,2023-10-08,55.8472,2023-12-02,52
5100113,60639157,2023-10-08,13.2269,2023-10-09,0
8574426,33040510,2023-10-08,10.103,2023-10-09,4
2100259,77643117,2023-10-08,76.3157,2023-11-27,47
6993780,49708789,2023-10-08,45.8948,2023-12-02,51
5218944,91605547,2023-10-08,37.3563,2023-11-01,22
6599609,95899843,2023-10-08,28.8706,2023-10-10,1
4126898,78613503,2023-10-08,59.7701,2023-11-29,49
5812480,40317689,2023-10-08,8.39511,2023-10-09,1
1054091,54823974,2023-10-08,21.5774,2023-10-09,3
2160287,22955091,2023-10-08,32.6403,2023-11-14,32
3585301,48874301,2023-10-08,37.2315,2023-10-24,16
4945202,79627150,2023-10-09,60.7937,2023-11-29,49
1568596,48426700,2023-10-09,10.4902,2023-10-10,1
4301644,80067538,2023-10-09,85.1738,2023-12-03,51
7918793,28453800,2023-10-09,62.2605,2023-12-02,50
7980823,93984529,2023-10-09,38.0776,2023-10-16,3
4001408,84950330,2023-10-09,67.2639,2023-11-29,46
1563008,84033304,2023-10-09,58.485,2023-12-01,52
2315976,50697697,2023-10-09,20.7776,2023-11-09,28
3122320,62035978,2023-10-09,58.485,2023-11-29,46
8065559,83864238,2023-10-09,60.7984,2023-11-30,47
3711894,94557520,2023-10-09,2.33145,2023-10-10,4
4415210,80740167,2023-10-09,33.1628,2023-10-16,5
7378535,29834119,2023-10-09,1.69234,2023-10-10,2
3268396,49503706,2023-10-09,31.7982,2023-11-12,33
2329974,68307680,2023-10-09,40.4118,2023-12-02,52
1919585,84017392,2023-10-09,5.38678,2023-10-10,1
2885212,48556908,2023-10-09,34.5132,2023-11-09,31
7231899,20017969,2023-10-10,9.96168,2023-10-11,4
6033887,68202542,2023-10-10,73.0635,2023-11-16,34
4667999,76922183,2023-10-10,85.1738,2023-11-29,48
5126003,56630457,2023-10-10,12.2298,2023-10-11,2
4263287,73337926,2023-10-10,45.6577,2023-12-04,51
4612279,96674066,2023-10-10,10.2063,2023-10-11,1
5698885,76753592,2023-10-10,34.7489,2023-12-01,50
6122965,92139466,2023-10-10,54.6373,2023-12-04,51
9951197,98746538,2023-10-10,27.0509,2023-10-22,10
1662570,11914580,2023-10-10,20.9805,2023-10-30,20
5296992,62098293,2023-10-10,12.4521,2023-10-11,2
9858132,48432274,2023-10-10,13.3467,2023-10-11,0
4473870,62233161,2023-10-10,53.9591,2023-12-01,51
1386775,64587161,2023-10-10,64.3089,2023-12-02,53
1850992,48909072,2023-10-10,9.17896,2023-10-11,2
7141510,41635435,2023-10-10,58.2863,2023-12-02,51
5955170,31524980,2023-10-10,14.6213,2023-10-11,1
8596339,98436160,2023-10-10,17.371,2023-10-11,1
7885148,57208264,2023-10-10,4.96008,2023-10-11,3
6087959,91173788,2023-10-10,49.3808,2023-11-03,21
3045994,83168996,2023-10-10,54.5112,2023-10-19,6
3425103,96490768,2023-10-11,16.5814,2023-10-12,3
8852729,95753950,2023-10-11,19.4619,2023-10-12,0
4991496,17968729,2023-10-11,0.7851,2023-10-12,0
9540685,47058987,2023-10-11,27.9236,2023-11-30,47
2181776,34071754,2023-10-11,33.6687,2023-11-22,40
5059317,12473434,2023-10-11,83.1626,2023-12-04,50
6384369,62687851,2023-10-11,24.9843,2023-10-12,0
6984457,21879356,2023-10-11,48.481,2023-12-02,48
2716124,79334562,2023-10-11,39.0166,2023-10-27,15
7973012,78643971,2023-10-11,46.9419,2023-12-05,53
9133507,59973540,2023-10-11,53.6233,2023-12-03,51
9479842,97653539,2023-10-11,130.835,2023-12-01,47
9124929,93688317,2023-10-11,17.2722,2023-10-12,2
3614377,51701966,2023-10-11,67.1609,2023-12-03,52
3142723,63136530,2023-10-11,27.0774,2023-11-03,21
4961925,83028906,2023-10-11,7.47126,2023-10-12,2
8810424,84853914,2023-10-11,58.6943,2023-11-30,47
3020727,75978525,2023-10-11,12.4002,2023-10-12,0
1978465,26003317,2023-10-11,113.843,2023-12-05,50
1030163,86884584,2023-10-12,33.4376,2023-12-03,52
6671189,15943124,2023-10-12,57.7155,2023-12-05,52
2620192,16869055,2023-10-12,4.5426,2023-10-13,2
4855388,98894223,2023-10-12,64.7509,2023-12-06,52
3861779,13378572,2023-10-12,26.9339,2023-11-04,21
8824531,94571454,2023-10-12,30.0735,2023-11-15,31
8701056,34302521,2023-10-12,21.5471,2023-11-15,29
2425617,73474412,2023-10-12,59.4814,2023-12-06,51
7559259,94805919,2023-10-12,62.8277,2023-12-01,50
3738326,44168310,2023-10-12,12.4344,2023-10-13,2
4554795,60438069,2023-10-12,29.1795,2023-11-23,40
2626229,98447167,2023-10-12,49.924,2023-12-05,51
9774573,79420474,2023-10-12,93.4532,2023-12-01,49
5018995,64022294,2023-10-12,68.139,2023-12-03,51
9057060,20060841,2023-10-12,23.3197,2023-10-13,1
7269381,85279552,2023-10-12,23.6877,2023-10-19,6
7749763,75238729,2023-10-12,52.2362,2023-12-01,46
5187655,40673989,2023-10-12,76.4617,2023-11-26,44
3455225,38281706,2023-10-12,28.1071,2023-11-17,32
2612767,38614516,2023-10-12,2.36877,2023-10-13,1
6189258,51016226,2023-10-12,6.99435,2023-10-13,2
3717354,53306792,2023-10-13,61.5641,2023-12-05,49
3491173,46475405,2023-10-13,33.1628,2023-10-29,14
7391357,10885420,2023-10-13,58.2863,2023-12-05,52
2643344,12370090,2023-10-13,53.6233,2023-12-05,50
9077474,18126479,2023-10-13,13.0822,2023-10-14,1
1698108,69239219,2023-10-13,54.1719,2023-12-02,47
1676430,70050178,2023-10-13,33.1628,2023-10-15,0
8565826,14109649,2023-10-13,4.7106,2023-10-14,3
2170110,12044584,2023-10-13,41.507,2023-11-09,23
8348268,72878778,2023-10-13,13.0822,2023-10-14,0
9576867,71298296,2023-10-13,29.2148,2023-11-14,30
7183169,39972320,2023-10-13,127.436,2023-12-02,49
9361693,59848072,2023-10-13,67.2639,2023-12-05,52
7978758,95893370,2023-10-13,30.0044,2023-10-19,3
7457188,24787933,2023-10-14,28.3913,2023-10-15,3
8333124,41157840,2023-10-14,42.1607,2023-12-06,51
1987290,33858120,2023-10-14,56.7825,2023-11-30,45
3438855,95546801,2023-10-14,55.0341,2023-10-16,2
1942411,57236885,2023-10-14,19.6692,2023-11-24,36
2818941,10156208,2023-10-14,16.3202,2023-10-15,0
4525412,72111791,2023-10-14,18.6516,2023-10-15,1
7756122,24026495,2023-10-14,53.129,2023-12-07,51
8766314,53671508,2023-10-14,4.6629,2023-10-15,2
9762826,24433707,2023-10-14,54.6373,2023-12-07,52
7302966,27083565,2023-10-14,12.2298,2023-10-15,4
5116624,36529990,2023-10-14,8.42058,2023-10-15,1
3967808,84189328,2023-10-14,46.5858,2023-12-08,50
1592554,88252116,2023-10-14,51.0315,2023-12-03,47
4741384,98444685,2023-10-14,22.4138,2023-11-14,28
7938755,66846657,2023-10-14,10.7918,2023-10-15,3
9827228,33237615,2023-10-14,46.4732,2023-10-21,4
2786027,75811317,2023-10-15,66.0013,2023-12-05,49
7352469,73990527,2023-10-15,25.2617,2023-10-21,4
1401069,65890031,2023-10-15,80.6311,2023-12-04,49
9147493,36588172,2023-10-15,43.814,2023-12-09,52
5185730,35312424,2023-10-15,38.0776,2023-11-16,28
5335179,47281925,2023-10-15,36.0602,2023-12-04,48
9341076,47762588,2023-10-15,9.23448,2023-10-16,4
4069223,12198248,2023-10-15,22.387,2023-10-16,1
5811072,72974683,2023-10-15,18.9502,2023-10-16,3
7515730,43195285,2023-10-15,3.9255,2023-10-16,4
7845833,38023518,2023-10-15,9.96168,2023-10-16,1
3915393,73545170,2023-10-15,101.949,2023-12-06,49
9176265,86249067,2023-10-15,23.603,2023-10-31,13
3546156,48123035,2023-10-15,122.339,2023-12-06,51
4049985,89236172,2023-10-15,25.57,2023-11-10,23
1874398,64551046,2023-10-16,9.96168,2023-10-17,0
5864862,44384897,2023-10-16,53.0983,2023-12-08,51
8526197,69531427,2023-10-16,37.6848,2023-11-01,13
2501642,45825055,2023-10-16,25.8127,2023-10-17,2
4610526,98825403,2023-10-16,60.6177,2023-12-06,48
3471253,21281365,2023-10-16,59.6986,2023-12-07,52
3340450,55835191,2023-10-16,72.6816,2023-12-07,49
8103845,69066531,2023-10-16,65.0928,2023-12-09,51
9941610,25889673,2023-10-16,8.4617,2023-10-17,1
9743189,92642499,2023-10-16,6.15632,2023-10-17,1
4744882,36601799,2023-10-16,4.48916,2023-10-17,2
8876745,45570755,2023-10-16,63.9208,2023-12-09,51
4492340,17176730,2023-10-16,10.1949,2023-10-17,1
4460371,99880660,2023-10-16,14.9169,2023-10-17,3
6008220,34991739,2023-10-16,31.5836,2023-11-13,26
3772557,75992475,2023-10-16,70.7043,2023-12-05,48
3735306,45636499,2023-10-16,58.485,2023-12-09,49
5666356,90379710,2023-10-16,49.8084,2023-12-07,48
4718703,36261988,2023-10-16,1.31128,2023-10-17,0
3498085,42342289,2023-10-16,100.25,2023-12-10,54
1754659,13533390,2023-10-16,25.3851,2023-11-03,16
8619194,64524124,2023-10-16,27.2556,2023-10-17,3
7735046,50236363,2023-10-17,36.0882,2023-12-06,48
4927365,96899418,2023-10-17,37.7075,2023-11-08,18
3094239,21480272,2023-10-17,49.4613,2023-12-11,52
7621429,95268109,2023-10-17,8.49575,2023-10-18,2
8023372,45349744,2023-10-17,29.7605,2023-10-29,9
3898378,71543112,2023-10-17,12.6925,2023-10-18,0
7014808,21172882,2023-10-17,36.7158,2023-12-07,48
5568424,66535801,2023-10-17,52.0808,2023-12-09,48
9337532,60331463,2023-10-17,23.603,2023-11-05,19
9388546,91945976,2023-10-17,1.57918,2023-10-18,2
2401023,48566545,2023-10-17,25.3851,2023-10-24,3
6207779,71974027,2023-10-17,28.1285,2023-10-18,1
3686287,65119183,2023-10-17,5.92319,2023-10-18,0
3489431,91998766,2023-10-17,40.5073,2023-11-02,15
6203057,32848643,2023-10-17,68.4597,2023-12-09,52
5841588,93425844,2023-10-17,29.8493,2023-11-22,34
7658665,13679313,2023-10-17,43.4274,2023-12-08,51
1161102,88076270,2023-10-17,39.77,2023-11-29,41
9454062,21438340,2023-10-17,25.2669,2023-11-09,23
6225807,52806491,2023-10-17,2.36877,2023-10-18,3
4963753,27506836,2023-10-17,55.3876,2023-12-09,50
9406848,17499695,2023-10-18,42.1029,2023-12-11,54
5133011,47276794,2023-10-18,58.1098,2023-12-11,52
6770848,27155779,2023-10-18,62.0229,2023-12-12,52
4207861,23372061,2023-10-18,1.86558,2023-10-19,1
6830521,58126969,2023-10-18,3.15836,2023-10-19,4
8573586,66334114,2023-10-18,53.8678,2023-12-10,51
9997668,31516732,2023-10-18,84.3856,2023-12-11,51
8950185,74099554,2023-10-18,1.53908,2023-10-19,3
7480772,30668431,2023-10-18,76.3157,2023-12-10,49
8277938,81722733,2023-10-18,49.2506,2023-12-12,52
7111775,13044063,2023-10-18,20.4126,2023-11-20,30
4947877,46046979,2023-10-18,64.8179,2023-12-12,55
8680964,88227316,2023-10-18,41.6103,2023-12-12,54
9083750,47373148,2023-10-18,15.7069,2023-10-19,2
3067693,59493703,2023-10-18,72.6816,2023-12-09,49
3989152,37334106,2023-10-18,57.6401,2023-12-12,53
5517306,62530853,2023-10-18,28.0572,2023-10-19,3
7252932,18285739,2023-10-18,56.0609,2023-12-08,47
8571738,58431842,2023-10-18,43.8638,2023-12-09,50
9570508,31488992,2023-10-18,26.9056,2023-10-19,2
3211157,22470997,2023-10-19,14.1318,2023-10-20,3
1740918,27162621,2023-10-19,13.9918,2023-10-20,1
4534335,68230817,2023-10-19,18.3579,2023-11-04,12
6281544,63908666,2023-10-19,36.3408,2023-11-30,40
3136529,39888974,2023-10-19,39.77,2023-11-27,37
9001949,80483536,2023-10-19,15.8991,2023-10-20,0
9327992,85756281,2023-10-19,11.0543,2023-10-20,3
8513116,45871807,2023-10-19,50.0201,2023-12-12,52
7090115,14938681,2023-10-19,21.6529,2023-12-02,40
2962375,63976170,2023-10-19,45.426,2023-11-03,11
4117056,67011913,2023-10-19,25.57,2023-12-04,44
4698345,92978451,2023-10-19,92.9465,2023-12-10,51
3708933,71725422,2023-10-19,19.4287,2023-10-20,2
1162422,77082048,2023-10-19,28.9338,2023-11-26,34
6280331,46190613,2023-10-19,12.4521,2023-10-20,2
3530270,21660923,2023-10-19,63.4297,2023-12-10,50
9488394,19031400,2023-10-19,20.7535,2023-10-20,3
